"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT3G26960","Symbols:  | Pollen Ole e 1 allergen and extensin family protein | chr3:9944668-9945579 REVERSE LENGTH=836",0.142834,0.142834,1.174204,1,0.918905,43.8458,9.07581,3.66816,8,1,8,34,34,34,"<.0001","0.0049","0.0035",14.96981,2.313012,2.453972,5.62e-14,0.014544,0.010885,1,1,1,3,1
"AT3G27020","Symbols: YSL6 | YELLOW STRIPE like 6 | chr3:9961319-9964597 REVERSE LENGTH=2471",0.086982,0.086982,0.549253,1,0.894424,8.73123,174.568,4.85752,8,1,8,34,34,34,"<.0001","<.0001","0.0005",5.66799,14.22274,3.324846,1.28e-05,2.51e-13,0.001779,1,1,1,3,1
"AT3G27160","Symbols: GHS1 | Ribosomal protein S21 family protein | chr3:10017476-10019090 FORWARD LENGTH=843",0.011596,0.011596,0.352727,1,0.978082,154.482,222.277,7.73282,8,1,8,34,34,34,"<.0001","<.0001","<.0001",23.70517,15.75083,5.126426,1.25e-21,1.16e-14,4e-05,1,1,1,3,1
"AT3G27170","Symbols: CLC-B, ATCLC-B | chloride channel B | chr3:10024017-10027198 FORWARD LENGTH=2750",0.096989,0.096989,0.946265,1,0.931669,12.3664,275.643,10.1548,8,1,8,34,34,34,"<.0001","<.0001","<.0001",7.369425,17.1527,6.38006,3.56e-07,7.1e-16,2.85e-06,1,1,1,3,1
"AT3G27290","Symbols:  | RNI-like superfamily protein | chr3:10079560-10081533 REVERSE LENGTH=1895",0.005641,0.005641,0.02358,1,0.840521,7.97783,92.4188,3.31877,8,1,8,34,34,34,"<.0001","<.0001","0.0066",5.262841,10.49896,2.183225,3.02e-05,5.13e-10,0.019045,1,1,1,3,1
"AT3G27350","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G407",0.052295,0.052295,0.248316,1,0.859601,10.9281,91.068,3.209,8,1,8,34,34,34,"<.0001","<.0001","0.008",6.740814,10.41884,2.09685,1.34e-06,6.05e-10,0.022727,1,1,1,3,1
"AT3G27580","Symbols: ATPK7 | Protein kinase superfamily protein | chr3:10217430-10219900 REVERSE LENGTH=2163",0.012213,0.012213,0.047689,1,0.829275,2.72876,102.571,3.17821,8,1,8,34,34,34,"0.0194","<.0001","0.0085",1.712394,11.0747,2.072514,0.049649,1.56e-10,0.023883,1,1,1,3,1
"AT3G27770","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G629",0.092003,0.092003,0.536656,1,0.885709,21.6442,60.9941,2.934,8,1,8,34,34,34,"<.0001","<.0001","0.0132",10.50423,8.362981,1.877913,5.08e-10,4.45e-08,0.035503,1,1,1,3,1
"AT3G27870","Symbols:  | ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein | chr3:10330950-10335305 FORWARD LENGTH=3587",0.020258,0.020258,0.060215,1,0.775722,8.42185,9.5474,5.09402,8,1,8,34,34,34,"<.0001","0.004","0.0003",5.50416,2.400463,3.48861,1.8e-05,0.012145,0.001259,1,1,1,3,1
"AT3G28007","Symbols: SWEET4, AtSWEET4 | Nodulin MtN3 family protein | chr3:10408092-10409745 REVERSE LENGTH=1019",0.163609,0.163609,1.156918,1,0.905721,11.9774,199.961,3.0941,8,1,8,34,34,34,"<.0001","<.0001","0.0099",7.204486,15.07523,2.005802,5.02e-07,4.56e-14,0.027406,1,1,1,3,1
"AT3G28130","Symbols:  | nodulin MtN21 /EamA-like transporter family protein | chr3:10465516-10468911 FORWARD LENGTH=1346",0.035751,0.035751,0.22666,1,0.894848,21.7171,52.9988,7.21327,8,1,8,34,34,34,"<.0001","<.0001","<.0001",10.52433,7.703393,4.829107,4.87e-10,1.77e-07,7.55e-05,1,1,1,3,1
"AT3G28270","Symbols:  | Protein of unknown function (DUF677) | chr3:10538105-10540024 FORWARD LENGTH=1378",0.254445,0.254445,4.801682,1,0.965026,60.7625,346.76,8.35894,8,1,8,33,33,33,"<.0001","<.0001","<.0001",16.80458,18.34846,5.398696,1.4e-15,6.28e-17,2.26e-05,1,1,1,3,1
"AT3G28480","Symbols:  | Oxoglutarate/iron-dependent oxygenase | chr3:10676033-10678388 REVERSE LENGTH=1310",0.078076,0.078076,0.367271,1,0.858278,6.64763,136.657,2.90619,8,1,8,34,34,34,"<.0001","<.0001","0.0139",4.492255,12.73267,1.855582,0.000153,5.18e-12,0.037161,1,1,1,3,1
"AT3G28890","Symbols: AtRLP43, RLP43 | receptor like protein 43 | chr3:10895977-10898841 REVERSE LENGTH=2293",0.010972,0.010972,0.05158,1,0.85961,22.0113,7.85191,5.67815,8,1,8,33,33,33,"<.0001","0.0084","0.0001",10.41772,2.074159,3.837549,6.07e-10,0.023802,0.000605,1,1,1,3,1
"AT3G28930","Symbols: AIG2 | AIG2-like (avirulence induced gene) family protein | chr3:10959686-10960808 REVERSE LENGTH=797",0.155747,0.155747,0.387995,1,0.73239,8.31515,0.71897,3.20068,8,1,8,34,34,34,"<.0001","0.4024","0.0081",5.446845,0.395329,2.090275,2.04e-05,0.585685,0.023028,1,0,1,2,0.666667
"AT3G28940","Symbols:  | AIG2-like (avirulence induced gene) family protein | chr3:10968100-10969387 REVERSE LENGTH=810",0.072105,0.072105,0.59712,1,0.919497,43.3438,9.34138,4.00005,8,1,8,34,34,34,"<.0001","0.0043","0.002",14.8936,2.362416,2.704981,6.56e-14,0.013143,0.006475,1,1,1,3,1
"AT3G29160","Symbols: AKIN11, KIN11 | SNF1 kinase homolog 11 | chr3:11128654-11132076 REVERSE LENGTH=1901",0.017723,0.017723,0.072184,1,0.836317,18.5819,1.02435,2.91901,8,1,8,34,34,34,"<.0001","0.3186","0.0136",9.607428,0.496702,1.86588,3.29e-09,0.496112,0.036393,1,0,1,2,0.666667
"AT3G29180","Symbols:  | Protein of unknown function (DUF1336) | chr3:11148215-11151560 FORWARD LENGTH=2009",0.053039,0.053039,0.232639,1,0.848008,17.5991,12.7072,4.36955,8,1,8,34,34,34,"<.0001","0.0011","0.0011",9.295116,2.956667,2.977162,6.31e-09,0.003835,0.003676,1,1,1,3,1
"AT3G29200","Symbols: CM1, ATCM1 | chorismate mutase 1 | chr3:11164393-11166416 REVERSE LENGTH=1370",0.03995,0.03995,0.108908,1,0.755449,7.4248,20.8874,2.90953,8,1,8,34,34,34,"<.0001","<.0001","0.0139",4.951508,4.210981,1.858272,5.82e-05,0.000275,0.036962,1,1,1,3,1
"AT3G29350","Symbols: AHP2 | histidine-containing phosphotransmitter 2 | chr3:11264147-11265532 REVERSE LENGTH=827",0.023811,0.023811,0.145771,1,0.891102,14.9141,86.8259,8.37109,8,1,8,34,34,34,"<.0001","<.0001","<.0001",8.368724,10.16142,5.476947,4.4e-08,1.04e-09,1.92e-05,1,1,1,3,1
"AT3G29375","Symbols:  | XH domain-containing protein | chr3:11280151-11281894 FORWARD LENGTH=1133",0.033164,0.033164,0.32454,1,0.931876,51.8583,5.6535,4.615,8,1,8,34,34,34,"<.0001","0.0232","0.0007",16.09063,1.634767,3.153708,5.76e-15,0.058057,0.002545,1,0,1,2,0.666667
"AT3G29590","Symbols: AT5MAT | HXXXD-type acyl-transferase family protein | chr3:11398917-11400266 REVERSE LENGTH=1350",0.297501,0.297501,2.335366,1,0.915074,30.7708,73.5688,5.64896,8,1,8,34,34,34,"<.0001","<.0001","0.0001",12.67256,9.293437,3.861108,5.87e-12,6.33e-09,0.000576,1,1,1,3,1
"AT3G29770","Symbols: ATMES11, MES11 | methyl esterase 11 | chr3:11648341-11650839 FORWARD LENGTH=1577",0.027787,0.027787,0.089209,1,0.792342,8.07371,32.2079,3.52801,8,1,8,34,34,34,"<.0001","<.0001","0.0045",5.315581,5.642798,2.34615,2.7e-05,1.35e-05,0.013594,1,1,1,3,1
"AT3G29970","Symbols:  | B12D protein | chr3:11745211-11746570 FORWARD LENGTH=441",0.062011,0.062011,0.409212,1,0.898975,16.812,70.8873,11.437,8,1,8,34,34,34,"<.0001","<.0001","<.0001",9.035235,9.104678,6.969234,1.08e-08,9.38e-09,8.23e-07,1,1,1,3,1
"AT3G32220","Symbols:  | transposable element gene | chr3:13192233-13192745 REVERSE LENGTH=513",0.000848,0.000848,0.001107,1,0.48949,1.17855,1.28022,2.81754,8,1,8,34,34,34,"0.3402","0.2658","0.0164",0.468207,0.575486,1.784197,0.520381,0.434577,0.042912,0,0,1,1,0.333333
"AT3G33520","Symbols: ATARP6, ARP6, SUF3, ESD1 | actin-related protein 6 | chr3:14093656-14095549 REVERSE LENGTH=1474",0.041937,0.041937,0.193516,1,0.855525,7.24741,128.363,3.00757,8,1,8,34,34,34,"<.0001","<.0001","0.0116",4.848987,12.36227,1.936827,7.24e-05,1.1e-11,0.031523,1,1,1,3,1
"AT3G43670","Symbols:  | Copper amine oxidase family protein | chr3:15567099-15569901 FORWARD LENGTH=2276",0.096096,0.096096,0.589485,1,0.891323,27.5644,0.07818,6.44178,8,1,8,34,34,34,"<.0001","0.7815","<.0001",11.98071,0.107088,4.366083,2.43e-11,0.890188,0.000199,1,0,1,2,0.666667
"AT3G43790","Symbols: ZIFL2 | zinc induced facilitator-like 2 | chr3:15655384-15658994 FORWARD LENGTH=1642",0.103359,0.103359,0.440287,1,0.843498,18.7091,0.8474,2.97475,8,1,8,34,34,34,"<.0001","0.3638","0.0123",9.646905,0.439167,1.910575,3.03e-09,0.545344,0.033225,1,0,1,2,0.666667
"AT3G43880","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G07526.3); Has 32 Blast hits to 32 proteins in 2 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 32; Viruses - 0; Other Eukaryotes - 0 (so",0.003652,0.003652,0.005822,1,0.581894,2.44385,2.16714,3.06155,8,1,8,34,34,34,"0.0331","0.1502","0.0105",1.480244,0.823373,1.979892,0.079056,0.279201,0.028892,0,0,1,1,0.333333
"AT3G43960","Symbols:  | Cysteine proteinases superfamily protein | chr3:15774055-15775657 REVERSE LENGTH=1227",0.059213,0.059213,0.540807,1,0.927736,30.3405,146.464,6.44561,8,1,8,33,33,33,"<.0001","<.0001","<.0001",12.34619,12.9544,4.317304,1.13e-11,3.29e-12,0.00022,1,1,1,3,1
"AT3G44190","Symbols:  | FAD/NAD(P)-binding oxidoreductase family protein | chr3:15901797-15903608 REVERSE LENGTH=1517",0.030968,0.030968,0.171353,1,0.879518,18.3299,86.1219,3.08385,8,1,8,34,34,34,"<.0001","<.0001","0.0101",9.528569,10.11782,1.99765,3.87e-09,1.14e-09,0.027864,1,1,1,3,1
"AT3G44320","Symbols: NIT3, AtNIT3 | nitrilase 3 | chr3:15993379-15995811 FORWARD LENGTH=1399",0.024175,0.024175,0.142038,1,0.886534,25.0529,30.6964,3.39723,8,1,8,34,34,34,"<.0001","<.0001","0.0057",11.38979,5.467428,2.244583,8.17e-11,1.96e-05,0.016774,1,1,1,3,1
"AT3G44350","Symbols: anac061, NAC061 | NAC domain containing protein 61 | chr3:16022836-16024487 REVERSE LENGTH=687",0.01654,0.01654,0.074861,1,0.857303,15.5204,1.57424,13.4488,8,1,8,31,31,31,"<.0001","0.219","<.0001",8.162152,0.659616,7.438193,6.76e-08,0.375306,3.08e-07,1,0,1,2,0.666667
"AT3G44430","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; BEST Arabidopsis thaliana protein match is: un",0.045179,0.045179,4.131333,1,0.992782,512.419,79.62,21.5317,8,1,8,33,33,33,"<.0001","<.0001","<.0001",31.59952,9.586496,10.28926,1.01e-28,3.44e-09,7.96e-10,1,1,1,3,1
"AT3G44450","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G52740.1); Has 63 Blast hits to 63 proteins in 12 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 63; Viruses - 0; Other Eukaryotes - 0 (s",0.242969,0.242969,0.770957,1,0.789899,7.50591,45.8318,2.81017,8,1,8,34,34,34,"<.0001","<.0001","0.0167",4.997944,7.056887,1.778241,5.27e-05,6.85e-07,0.043427,1,1,1,3,1
"AT3G44890","Symbols: RPL9 | ribosomal protein L9 | chr3:16386434-16388466 FORWARD LENGTH=920",0.029383,0.029383,1.021665,1,0.981019,205.25,0.15703,4.90748,8,1,8,33,33,33,"<.0001","0.6945","0.0005",25.14309,0.158353,3.325456,6.44e-23,0.834069,0.001777,1,0,1,2,0.666667
"AT3G45060","Symbols: ATNRT2.6, NRT2.6 | high affinity nitrate transporter 2.6 | chr3:16477561-16479482 REVERSE LENGTH=1835",0.081504,0.081504,0.304969,1,0.821831,5.7802,82.1758,2.9023,8,1,8,34,34,34,"0.0001","<.0001","0.014",3.946856,9.868494,1.852461,0.000481,1.91e-09,0.037403,1,1,1,3,1
"AT3G45310","Symbols:  | Cysteine proteinases superfamily protein | chr3:16628384-16630521 REVERSE LENGTH=1442",0.021929,0.021929,0.122734,1,0.880888,27.4826,1.20032,3.85157,8,1,8,34,34,34,"<.0001","0.281","0.0026",11.96218,0.551359,2.593442,2.52e-11,0.452525,0.008169,1,0,1,2,0.666667
"AT3G45330","Symbols:  | Concanavalin A-like lectin protein kinase family protein | chr3:16632440-16634488 REVERSE LENGTH=2049",0.005621,0.005621,0.007252,1,0.483239,0.46891,0.02651,3.38074,8,1,8,34,34,34,"0.8693","0.8716","0.0059",0.060826,0.059675,2.231712,0.940413,0.941572,0.017225,0,0,1,1,0.333333
"AT3G45380","Symbols:  | transposable element gene | chr3:16644521-16647172 REVERSE LENGTH=2073",0.000448,0.000448,0.001261,1,0.76557,6.35888,31.9209,4.17736,8,1,8,33,33,33,"<.0001","<.0001","0.0015",4.264519,5.567356,2.810224,0.000246,1.58e-05,0.005209,1,1,1,3,1
"AT3G46040","Symbols: RPS15AD | ribosomal protein S15A D | chr3:16914539-16915759 FORWARD LENGTH=743",0.023861,0.023861,0.078486,1,0.797324,11.9863,0.0017,4.22727,8,1,8,34,34,34,"<.0001","0.9674","0.0013",7.208311,0.014397,2.873268,4.98e-07,0.986378,0.004567,1,0,1,2,0.666667
"AT3G46100","Symbols: ATHRS1, HRS1 | Histidyl-tRNA synthetase 1 | chr3:16928294-16931033 REVERSE LENGTH=1660",0.026451,0.026451,0.089601,1,0.803192,12.7122,0.03824,4.04314,8,1,8,34,34,34,"<.0001","0.8461","0.0018",7.513089,0.072568,2.737126,2.63e-07,0.928159,0.00606,1,0,1,2,0.666667
"AT3G46210","Symbols:  | Ribosomal protein S5 domain 2-like superfamily protein | chr3:16976686-16978923 REVERSE LENGTH=1344",0.036138,0.036138,0.120872,1,0.800682,12.1146,7.70691,4.09594,8,1,8,34,34,34,"<.0001","0.0089","0.0017",7.263087,2.051577,2.776358,4.45e-07,0.024941,0.005591,1,1,1,3,1
"AT3G46440","Symbols: UXS5 | UDP-XYL synthase 5 | chr3:17089045-17091826 REVERSE LENGTH=1464",0.042306,0.042306,0.282091,1,0.900018,15.4732,159.016,3.95266,8,1,8,34,34,34,"<.0001","<.0001","0.0021",8.571296,13.6474,2.669522,2.88e-08,8.1e-13,0.006971,1,1,1,3,1
"AT3G46450","Symbols:  | SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein | chr3:17092938-17095639 REVERSE LENGTH=2061",0.044439,0.044439,0.346787,1,0.914571,39.4801,18.9658,4.0106,8,1,8,34,34,34,"<.0001","0.0001","0.0019",14.27916,3.936289,2.712863,2.24e-13,0.000492,0.006374,1,1,1,3,1
"AT3G46490","Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:17115629-17119451 FORWARD LENGTH=993",0.061994,0.061994,1.297168,1,0.968139,109.422,117.288,5.40982,8,1,8,34,34,34,"<.0001","<.0001","0.0002",21.25343,11.83668,3.702578,1.61e-19,3.25e-11,0.000803,1,1,1,3,1
"AT3G46530","Symbols: RPP13 | NB-ARC domain-containing disease resistance protein | chr3:17130367-17133338 REVERSE LENGTH=2972",0.027441,0.027441,0.141271,1,0.870505,17.2448,29.5259,7.21517,8,1,8,34,34,34,"<.0001","<.0001","<.0001",9.179251,5.32861,4.830213,8.03e-09,2.63e-05,7.53e-05,1,1,1,3,1
"AT3G46540","Symbols:  | ENTH/VHS family protein | chr3:17134091-17135587 REVERSE LENGTH=1213",0.041634,0.041634,0.103282,1,0.731256,6.15261,16.7515,3.15292,8,1,8,34,34,34,"<.0001","0.0002","0.0089",4.185465,3.605647,2.052486,0.00029,0.000985,0.024893,1,1,1,3,1
"AT3G46770","Symbols:  | AP2/B3-like transcriptional factor family protein | chr3:17223954-17225316 FORWARD LENGTH=941",0.004562,0.004562,0.014026,1,0.783169,10.2294,1.89354,3.87083,8,1,8,34,34,34,"<.0001","0.1778","0.0025",6.415603,0.750069,2.607984,2.65e-06,0.319281,0.007925,1,0,1,2,0.666667
"AT3G46820","Symbols: TOPP5 | type one serine/threonine protein phosphatase 5 | chr3:17241781-17244277 REVERSE LENGTH=1583",0.016988,0.016988,0.077683,1,0.854209,5.82697,126.641,2.92805,8,1,8,34,34,34,"0.0001","<.0001","0.0134",3.977201,12.28296,1.873141,0.000451,1.29e-11,0.035841,1,1,1,3,1
"AT3G46880","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 9 growth stages; BEST Arabidopsis thaliana protein match is: unkno",0.009319,0.009319,0.026792,1,0.76812,6.27469,44.0864,2.97269,8,1,8,34,34,34,"<.0001","<.0001","0.0123",4.262208,6.890374,1.908925,0.000247,9.74e-07,0.03333,1,1,1,3,1
"AT3G46900","Symbols: COPT2 | copper transporter 2 | chr3:17268875-17269510 FORWARD LENGTH=636",0.05082,0.05082,0.766045,1,0.955773,74.7028,41.6928,10.0963,8,1,8,34,34,34,"<.0001","<.0001","<.0001",18.5837,6.655638,6.352064,3.88e-17,1.6e-06,3.03e-06,1,1,1,3,1
"AT3G47070","Symbols:  | LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Thylakoid soluble phosphoprotein TSP9 (InterPro:IPR0215",0.086519,0.086519,0.487969,1,0.881797,23.768,32.528,4.42566,8,1,8,34,34,34,"<.0001","<.0001","0.001",11.06826,5.679395,3.017821,1.58e-10,1.25e-05,0.003377,1,1,1,3,1
"AT3G47295","Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 13 Blast hits to 13 proteins in 2 sp",0.14948,0.14948,1.450727,1,0.931308,20.509,244.377,4.63565,8,1,8,34,34,34,"<.0001","<.0001","0.0007",10.18424,16.364,3.168411,9.91e-10,3.37e-15,0.002469,1,1,1,3,1
"AT3G47340","Symbols: ASN1, DIN6, AT-ASN1 | glutamine-dependent asparagine synthase 1 | chr3:17437884-17441242 REVERSE LENGTH=2299",0.1912,0.1912,1.445672,1,0.911829,34.175,39.3497,4.0532,8,1,8,34,34,34,"<.0001","<.0001","0.0018",13.34261,6.418284,2.744613,1.5e-12,2.63e-06,0.005969,1,1,1,3,1
"AT3G47570","Symbols:  | Leucine-rich repeat protein kinase family protein | chr3:17527507-17530929 FORWARD LENGTH=3318",0.023144,0.023144,0.080511,1,0.808357,11.6761,19.5974,3.27591,8,1,8,34,34,34,"<.0001","<.0001","0.0071",7.074224,4.027783,2.149569,6.62e-07,0.000406,0.02041,1,1,1,3,1
"AT3G47780","Symbols: ATATH6, ATH6 | ABC2 homolog 6 | chr3:17624479-17629013 FORWARD LENGTH=2870",0.043048,0.043048,0.119459,1,0.75976,4.49118,39.0918,4.12355,8,1,8,34,34,34,"0.0009","<.0001","0.0016",3.065076,6.391681,2.796813,0.003061,2.79e-06,0.00536,1,1,1,3,1
"AT3G47860","Symbols: CHL | chloroplastic lipocalin | chr3:17656670-17658316 REVERSE LENGTH=1217",0.049877,0.049877,0.408429,1,0.918587,43.8723,4.23629,3.1379,8,1,8,34,34,34,"<.0001","0.0473","0.0091",14.97381,1.325152,2.040582,5.57e-14,0.107461,0.025516,1,0,1,2,0.666667
"AT3G47950","Symbols: AHA4, HA4 | H(+)-ATPase 4 | chr3:17692702-17697999 FORWARD LENGTH=3220",0.011038,0.011038,0.04042,1,0.817941,16.844,0.58767,4.13087,8,1,8,34,34,34,"<.0001","0.4486","0.0016",9.045972,0.34813,2.802227,1.06e-08,0.631211,0.005299,1,0,1,2,0.666667
"AT3G48120","Symbols:  | unknown protein; Has 22990 Blast hits to 12942 proteins in 666 species: Archae - 8; Bacteria - 739; Metazoa - 13803; Fungi - 2465; Plants - 1363; Viruses - 116; Other Eukaryotes - 4496 (source: NCBI BLink). | chr3:17772057-17774739 FORWARD LENG",0.026725,0.026725,0.074594,1,0.761151,4.96636,39.9332,3.59837,8,1,8,34,34,34,"0.0004","<.0001","0.004",3.400588,6.478119,2.40041,0.001516,2.32e-06,0.012146,1,1,1,3,1
"AT3G48130","Symbols: RSU1 | ribosomal protein L13 homolog | chr3:17774952-17775128 REVERSE LENGTH=177",0.005024,0.005024,0.034199,1,0.902073,33.4041,12.4422,3.87583,8,1,8,34,34,34,"<.0001","0.0012","0.0024",13.1961,2.911839,2.611758,2.02e-12,0.00421,0.007861,1,1,1,3,1
"AT3G48210","Symbols:  | CONTAINS InterPro DOMAIN/s: Kinetochore-Ndc80 complex, subunit Spc25 (InterPro:IPR013255); Has 194 Blast hits to 194 proteins in 72 species: Archae - 0; Bacteria - 4; Metazoa - 72; Fungi - 39; Plants - 62; Viruses - 0; Other Eukaryotes - 17 (so",0.009649,0.009649,0.04926,1,0.869409,20.6991,22.6938,4.71965,8,1,8,34,34,34,"<.0001","<.0001","0.0006",10.23881,4.459707,3.22796,8.86e-10,0.000163,0.002178,1,1,1,3,1
"AT3G48410","Symbols:  | alpha/beta-Hydrolases superfamily protein | chr3:17925702-17928188 REVERSE LENGTH=1330",0.041382,0.041382,0.081291,1,0.66063,5.26128,0.43976,2.80803,8,1,8,34,34,34,"0.0002","0.5117","0.0167",3.602596,0.290974,1.776516,0.000991,0.689613,0.043578,1,0,1,2,0.666667
"AT3G48510","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G63350.1); Has 98 Blast hits to 98 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 98; Viruses - 0; Other Eukaryotes - 0 (s",0.048154,0.048154,0.112443,1,0.714495,5.53066,15.9157,3.29124,8,1,8,34,34,34,"0.0002","0.0003","0.0069",3.783057,3.476557,2.161613,0.000678,0.00129,0.019921,1,1,1,3,1
"AT3G48580","Symbols: XTH11 | xyloglucan endotransglucosylase/hydrolase 11 | chr3:18007165-18008463 FORWARD LENGTH=969",0.156908,0.156908,0.537022,1,0.805212,9.89223,27.9035,3.98558,8,1,8,34,34,34,"<.0001","<.0001","0.002",6.253584,5.131661,2.694172,3.73e-06,3.97e-05,0.006622,1,1,1,3,1
"AT3G48730","Symbols: GSA2 | glutamate-1-semialdehyde 2,1-aminomutase 2 | chr3:18049614-18051702 FORWARD LENGTH=1654",0.05584,0.05584,0.454546,1,0.918102,40.2663,33.2948,3.78654,8,1,8,34,34,34,"<.0001","<.0001","0.0029",14.40839,5.766327,2.544208,1.73e-13,1.04e-05,0.009037,1,1,1,3,1
"AT3G48740","Symbols: SWEET11, AtSWEET11 | Nodulin MtN3 family protein | chr3:18052466-18054755 REVERSE LENGTH=1310",0.05128,0.05128,0.130828,1,0.738691,7.23718,6.54586,3.66943,8,1,8,34,34,34,"<.0001","0.0151","0.0035",4.843036,1.819948,2.454945,7.33e-05,0.039961,0.010861,1,1,1,3,1
"AT3G48880","Symbols:  | RNI-like superfamily protein | chr3:18126870-18129172 FORWARD LENGTH=1191",0.040337,0.040337,0.143629,1,0.81277,15.5348,0.00568,2.81965,8,1,8,34,34,34,"<.0001","0.9404","0.0164",8.593286,0.026694,1.785893,2.75e-08,0.975344,0.04276,1,0,1,2,0.666667
"AT3G48890","Symbols: ATMP2, ATMAPR3, MSBP2, MAPR3 | membrane-associated progesterone binding protein 3 | chr3:18129601-18131573 FORWARD LENGTH=990",0.016789,0.016789,0.217491,1,0.948538,36.0437,329.552,2.73903,8,1,8,34,34,34,"<.0001","<.0001","0.019",13.68618,18.3414,1.720709,7.52e-13,6.36e-17,0.048844,1,1,1,3,1
"AT3G49210","Symbols:  | O-acyltransferase (WSD1-like) family protein | chr3:18238048-18241237 REVERSE LENGTH=1801",0.106362,0.106362,0.850415,1,0.91662,35.4666,58.1408,4.16045,8,1,8,34,34,34,"<.0001","<.0001","0.0015",13.58177,8.134352,2.824081,9.25e-13,7.16e-08,0.005062,1,1,1,3,1
"AT3G49340","Symbols:  | Cysteine proteinases superfamily protein | chr3:18293347-18294577 REVERSE LENGTH=1026",0.143134,0.143134,0.590573,1,0.838424,10.3862,29.4102,7.73357,8,1,8,34,34,34,"<.0001","<.0001","<.0001",6.489834,5.314743,5.126846,2.27e-06,2.7e-05,4e-05,1,1,1,3,1
"AT3G49370","Symbols:  | Calcium-dependent protein kinase (CDPK) family protein | chr3:18304742-18307906 REVERSE LENGTH=1997",0.018594,0.018594,0.063721,1,0.80546,10.7974,20.26,3.8345,8,1,8,34,34,34,"<.0001","<.0001","0.0026",6.681038,4.122476,2.580544,1.51e-06,0.000332,0.008396,1,1,1,3,1
"AT3G49470","Symbols: NACA2 | nascent polypeptide-associated complex subunit alpha-like protein 2 | chr3:18340976-18342489 FORWARD LENGTH=966",0.010275,0.010275,0.255487,1,0.973187,141.753,40.2824,7.41573,8,1,8,34,34,34,"<.0001","<.0001","<.0001",23.09095,6.5137,4.946294,4.43e-21,2.15e-06,5.89e-05,1,1,1,3,1
"AT3G49520","Symbols:  | F-box and associated interaction domains-containing protein | chr3:18359584-18360750 FORWARD LENGTH=1167",0.001346,0.001346,0.001897,1,0.527145,1.38881,1.61028,3.09218,8,1,8,34,34,34,"0.2366","0.2131","0.0099",0.62599,0.671475,2.004276,0.398331,0.367474,0.027492,0,0,1,1,0.333333
"AT3G49620","Symbols: DIN11 | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr3:18393747-18396816 FORWARD LENGTH=1304",0.039654,0.039654,0.859194,1,0.969859,101.308,10.3252,9.54362,8,1,8,32,32,32,"<.0001","0.003","<.0001",19.78752,2.524244,5.912125,3.46e-18,0.00942,7.64e-06,1,1,1,3,1
