"Probe_Set_ID","Description","Variance_Residual","SumVariance","SampleVariance","PropVar_Residual","RSquare","F_T3_genotype","F_T3_temp","F_T3_genotype_temp","NDF_T3_genotype","NDF_T3_temp","NDF_T3_genotype_temp","DDF_T3_genotype","DDF_T3_temp","DDF_T3_genotype_temp","PrF_T3_genotype","PrF_T3_temp","PrF_T3_genotype_temp","NLP_T3_genotype","NLP_T3_temp","NLP_T3_genotype_temp","Adjusted..PrF_T3__label_1","Adjusted..PrF_T3__label_2","Adjusted..PrF_T3__label_3","Sig.Index.PrF_T3_genotype","Sig.Index.PrF_T3_temp","Sig.Index.PrF_T3_genotype_temp","Sum.Sig.Index.for.F.Tests","Avg.Sig.Index.for.F.Tests"
"AT3G04680","Symbols: CLPS3 | CLP-similar protein 3 | chr3:1269853-1272916 REVERSE LENGTH=1752",0.04363,0.04363,0.059074,1,0.507624,0.57633,21.3174,0.96955,8,1,8,34,34,34,"0.7899","<.0001","0.4757",0.102441,4.270993,0.322699,0.895453,0.000243,0.657004,0,1,0,1,0.333333
"AT3G04720","Symbols: PR4, HEL, PR-4 | pathogenesis-related 4 | chr3:1285524-1286562 REVERSE LENGTH=837",0.376211,0.376211,1.656798,1,0.848619,20.5131,14.2442,3.11807,8,1,8,34,34,34,"<.0001","0.0006","0.0094",10.18541,3.210777,2.024843,9.89e-10,0.002258,0.026343,1,1,1,3,1
"AT3G04730","Symbols: IAA16 | indoleacetic acid-induced protein 16 | chr3:1288612-1290602 REVERSE LENGTH=1279",0.079878,0.079878,0.666733,1,0.92013,5.66035,323.012,1.30341,8,1,8,34,34,34,"0.0001","<.0001","0.2749",3.868587,18.20699,0.560826,0.000567,8.27e-17,0.445326,1,1,0,2,0.666667
"AT3G04740","Symbols: SWP, MED14, ATMED14 | RNA polymerase II transcription mediators | chr3:1293807-1300714 FORWARD LENGTH=5501",0.096944,0.096944,0.212124,1,0.695322,7.62723,13.4762,0.55969,8,1,8,34,34,34,"<.0001","0.0008","0.8029",5.066896,3.085033,0.095354,4.55e-05,0.002939,0.903515,1,1,0,2,0.666667
"AT3G04750","Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr3:1301391-1303376 REVERSE LENGTH=1986",0.015485,0.015485,0.019999,1,0.483824,1.73948,8.20346,1.29286,8,1,8,34,34,34,"0.1248","0.0071","0.28",0.903816,2.147775,0.552874,0.240367,0.020484,0.451457,0,1,0,1,0.333333
"AT3G04770","Symbols: RPSAb | 40s ribosomal protein SA B | chr3:1309294-1310887 REVERSE LENGTH=1134",0.061017,0.061017,0.17829,1,0.771842,2.95308,76.0907,2.12539,8,1,8,34,34,34,"0.0128","<.0001","0.0604",1.893211,9.466643,1.218953,0.034421,4.4e-09,0.13228,1,1,0,2,0.666667
"AT3G04790","Symbols:  | Ribose 5-phosphate isomerase, type A protein | chr3:1313316-1315243 FORWARD LENGTH=1928",0.021271,0.021271,0.315234,1,0.955015,83.7032,34.5802,2.83004,8,1,8,34,34,34,"<.0001","<.0001","0.0161",19.37361,5.909727,1.794275,7.98e-18,7.68e-06,0.042034,1,1,1,3,1
"AT3G04830","Symbols:  | Protein prenylyltransferase superfamily protein | chr3:1326227-1329364 FORWARD LENGTH=1206",0.02816,0.02816,0.100444,1,0.813097,1.76535,130.211,0.68274,8,1,8,34,34,34,"0.1189","<.0001","0.7034",0.924748,12.44641,0.152777,0.23126,9.29e-12,0.840184,0,1,0,1,0.333333
"AT3G04840","Symbols:  | Ribosomal protein S3Ae | chr3:1329665-1331617 FORWARD LENGTH=1074",0.051475,0.051475,0.173709,1,0.802447,6.91329,69.0512,1.00174,8,1,8,34,34,34,"<.0001","<.0001","0.4527",4.652227,8.972575,0.344162,0.000109,1.23e-08,0.635121,1,1,0,2,0.666667
"AT3G04880","Symbols: DRT102 | DNA-damage-repair/toleration protein (DRT102) | chr3:1346273-1347377 REVERSE LENGTH=1105",0.044536,0.044536,0.159124,1,0.813413,16.077,8.40941,1.45181,8,1,8,34,34,34,"<.0001","0.0065","0.2114",8.784104,2.187207,0.674836,1.84e-08,0.018892,0.365197,1,1,0,2,0.666667
"AT3G04890","Symbols:  | Uncharacterized conserved protein (DUF2358) | chr3:1347646-1349202 FORWARD LENGTH=849",0.121918,0.121918,0.931973,1,0.912789,14,217.993,1.59037,8,1,8,34,34,34,"<.0001","<.0001","0.1644",8.025231,15.62585,0.784105,9e-08,1.5e-14,0.300139,1,1,0,2,0.666667
"AT3G04910","Symbols: WNK1, ZIK4 | with no lysine (K) kinase 1 | chr3:1354635-1358219 FORWARD LENGTH=2712",0.130601,0.130601,0.19712,1,0.558303,1.16573,28.5906,0.9328,8,1,8,34,34,34,"0.3476","<.0001","0.5027",0.4589,5.215739,0.298699,0.528394,3.33e-05,0.681601,0,1,0,1,0.333333
"AT3G04940","Symbols: ATCYSD1, CYSD1 | cysteine synthase D1 | chr3:1365165-1367759 FORWARD LENGTH=1369",0.031161,0.031161,0.06815,1,0.695173,4.80957,32.0915,0.95684,8,1,8,34,34,34,"0.0005","<.0001","0.4849",3.291268,5.629443,0.314338,0.001908,1.4e-05,0.66547,1,1,0,2,0.666667
"AT3G04960","Symbols:  | Domain of unknown function (DUF3444) | chr3:1373688-1375850 FORWARD LENGTH=2030",0.017928,0.017928,0.028297,1,0.577623,1.23409,31.2914,0.67257,8,1,8,34,34,34,"0.3098","<.0001","0.7118",0.508973,5.53697,0.147617,0.486023,1.69e-05,0.84599,0,1,0,1,0.333333
"AT3G04970","Symbols:  | DHHC-type zinc finger family protein | chr3:1376175-1378500 FORWARD LENGTH=1420",0.026459,0.026459,0.098485,1,0.820893,10.2375,69.5068,1.11855,8,1,8,34,34,34,"<.0001","<.0001","0.3758",6.419459,9.005575,0.425053,2.63e-06,1.15e-08,0.557848,1,1,0,2,0.666667
"AT3G04980","Symbols:  | DNAJ heat shock N-terminal domain-containing protein | chr3:1378684-1382181 REVERSE LENGTH=3498",0.038506,0.038506,0.057964,1,0.557128,1.40622,13.4719,2.01501,8,1,8,34,34,34,"0.2294","0.0008","0.0744",0.63943,3.084317,1.128388,0.388924,0.002943,0.157453,0,1,0,1,0.333333
"AT3G05000","Symbols:  | Transport protein particle (TRAPP) component | chr3:1387175-1388756 REVERSE LENGTH=850",0.03079,0.03079,0.05678,1,0.638488,5.40208,8.56646,0.87584,8,1,8,34,34,34,"0.0002","0.0061","0.5462",3.6974,2.217098,0.262634,0.000812,0.017755,0.719747,1,1,0,2,0.666667
"AT3G05010","Symbols:  | Protein of unknown function, transmembrane-40 | chr3:1389449-1391675 FORWARD LENGTH=1270",0.047672,0.047672,0.102832,1,0.690938,2.14576,51.6389,0.61725,8,1,8,34,34,34,"0.0581","<.0001","0.7572",1.235676,7.585039,0.120808,0.127913,2.27e-07,0.875068,0,1,0,1,0.333333
"AT3G05020","Symbols: ACP1, ACP | acyl carrier protein 1 | chr3:1391632-1392954 REVERSE LENGTH=721",0.0769,0.0769,0.211352,1,0.757435,8.57472,28.7481,1.54866,8,1,8,34,34,34,"<.0001","<.0001","0.1774",5.585541,5.234868,0.750976,1.52e-05,3.2e-05,0.318752,1,1,0,2,0.666667
"AT3G05030","Symbols: NHX2, ATNHX2 | sodium hydrogen exchanger 2 | chr3:1393296-1395813 REVERSE LENGTH=1486",0.151755,0.151755,0.44395,1,0.772114,8.83705,41.8071,0.9176,8,1,8,34,34,34,"<.0001","<.0001","0.5141",5.723243,6.667025,0.288936,1.14e-05,1.56e-06,0.691556,1,1,0,2,0.666667
"AT3G05050","Symbols:  | Protein kinase superfamily protein | chr3:1408613-1411803 REVERSE LENGTH=2422",0.019058,0.019058,0.055145,1,0.769605,5.59178,60.4917,0.65654,8,1,8,34,34,34,"0.0002","<.0001","0.7251",3.823473,8.323241,0.139624,0.000623,4.83e-08,0.854663,1,1,0,2,0.666667
"AT3G05060","Symbols:  | NOP56-like pre RNA processing ribonucleoprotein | chr3:1412867-1415966 REVERSE LENGTH=2016",0.139103,0.139103,0.235195,1,0.605709,3.48624,16.9048,0.65158,8,1,8,34,34,34,"0.0049","0.0002","0.7291",2.313809,3.629061,0.137189,0.014522,0.000937,0.857195,1,1,0,2,0.666667
"AT3G05070","Symbols:  | CONTAINS InterPro DOMAIN/s: mRNA splicing factor, Cwf18 (InterPro:IPR013169); Has 292 Blast hits to 292 proteins in 153 species: Archae - 0; Bacteria - 0; Metazoa - 118; Fungi - 83; Plants - 38; Viruses - 11; Other Eukaryotes - 42 (source: NCBI",0.045916,0.045916,0.108768,1,0.718568,5.65276,25.8657,2.05466,8,1,8,34,34,34,"0.0001","<.0001","0.069",3.863606,4.876336,1.160897,0.000573,6.83e-05,0.147947,1,1,0,2,0.666667
"AT3G05100","Symbols:  | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr3:1424093-1426000 FORWARD LENGTH=1406",0.042702,0.042702,0.190955,1,0.850918,12.6248,92.5028,1.46977,8,1,8,34,34,34,"<.0001","<.0001","0.2047",7.477035,10.50391,0.688863,2.84e-07,5.09e-10,0.356138,1,1,0,2,0.666667
"AT3G05170","Symbols:  | Phosphoglycerate mutase family protein | chr3:1466573-1468400 FORWARD LENGTH=1297",0.030565,0.030565,0.034976,1,0.417408,1.82435,6.54305,0.53627,8,1,8,34,34,34,"0.1065","0.0152","0.8208",0.972636,1.819375,0.085763,0.211244,0.040007,0.914259,0,1,0,1,0.333333
"AT3G05180","Symbols:  | GDSL-like Lipase/Acylhydrolase superfamily protein | chr3:1468398-1470551 REVERSE LENGTH=1363",0.099121,0.099121,0.516734,1,0.872118,19.5368,57.7462,1.81492,8,1,8,34,34,34,"<.0001","<.0001","0.1084",9.898824,8.102163,0.964972,1.79e-09,7.67e-08,0.214293,1,1,0,2,0.666667
"AT3G05210","Symbols: ERCC1, UVR7 | nucleotide repair protein, putative | chr3:1479538-1482042 FORWARD LENGTH=1505",0.046155,0.046155,0.167928,1,0.816766,14.0986,29.4579,0.33868,8,1,8,34,34,34,"<.0001","<.0001","0.9446",8.063042,5.320468,0.024773,8.34e-08,2.67e-05,0.977305,1,1,0,2,0.666667
"AT3G05250","Symbols:  | RING/U-box superfamily protein | chr3:1495597-1497469 FORWARD LENGTH=957",0.033349,0.033349,0.214708,1,0.896451,32.7913,18.1923,1.30479,8,1,8,34,34,34,"<.0001","0.0002","0.2742",13.07753,3.822591,0.561872,2.56e-12,0.000624,0.444545,1,1,0,2,0.666667
"AT3G05290","Symbols: PNC1 | peroxisomal adenine nucleotide carrier 1 | chr3:1505890-1507702 REVERSE LENGTH=1296",0.043389,0.043389,0.243236,1,0.88108,24.9328,43.013,1.46273,8,1,8,34,34,34,"<.0001","<.0001","0.2073",11.36031,6.786047,0.683358,8.66e-11,1.22e-06,0.359584,1,1,0,2,0.666667
"AT3G05345","Symbols:  | Chaperone DnaJ-domain superfamily protein | chr3:1522449-1523889 REVERSE LENGTH=777",0.081624,0.081624,0.150639,1,0.642377,2.02086,30.3585,1.38866,8,1,8,33,33,33,"0.0746","<.0001","0.2378",1.127247,5.387761,0.623854,0.157769,2.31e-05,0.399741,0,1,0,1,0.333333
"AT3G05350","Symbols:  | Metallopeptidase M24 family protein | chr3:1526963-1533867 REVERSE LENGTH=2297",0.196735,0.196735,0.393793,1,0.66694,5.14307,19.8387,0.89464,8,1,8,34,34,34,"0.0003","<.0001","0.5316",3.522192,4.062413,0.274376,0.001173,0.000377,0.707385,1,1,0,2,0.666667
"AT3G05360","Symbols: AtRLP30, RLP30 | receptor like protein 30 | chr3:1530735-1533288 REVERSE LENGTH=2554",0.006175,0.006175,0.103797,1,0.960734,89.3329,39.6493,9.92343,8,1,8,33,33,33,"<.0001","<.0001","<.0001",19.39395,6.393757,6.180947,7.68e-18,2.77e-06,4.34e-06,1,1,1,3,1
"AT3G05410","Symbols:  | Photosystem II reaction center PsbP family protein | chr3:1554700-1555499 FORWARD LENGTH=717",0.053299,0.053299,0.259642,1,0.863147,21.5722,34.6733,0.78419,8,1,8,34,34,34,"<.0001","<.0001","0.6196",10.48433,5.920004,0.207876,5.28e-10,7.51e-06,0.779492,1,1,0,2,0.666667
"AT3G05430","Symbols:  | Tudor/PWWP/MBT superfamily protein | chr3:1567625-1571072 FORWARD LENGTH=3053",0.007427,0.007427,0.013394,1,0.630331,3.71008,19.4654,1.22077,8,1,8,34,34,34,"0.0033","<.0001","0.3169",2.486012,4.008765,0.499127,0.010186,0.000422,0.494162,1,1,0,2,0.666667
"AT3G05500","Symbols:  | Rubber elongation factor protein (REF) | chr3:1593434-1595015 FORWARD LENGTH=1060",0.090463,0.090463,0.580978,1,0.896195,2.70433,261.682,0.91356,8,1,8,34,34,34,"0.0203","<.0001","0.5172",1.692587,16.8109,0.286355,0.051703,1.38e-15,0.694371,0,1,0,1,0.333333
"AT3G05520","Symbols:  | Subunits of heterodimeric actin filament capping protein Capz superfamily | chr3:1598547-1601310 FORWARD LENGTH=1167",0.077234,0.077234,0.13956,1,0.631058,4.40772,10.4485,1.7217,8,1,8,34,34,34,"0.001","0.0027","0.129",3.00484,2.564155,0.889453,0.003469,0.008679,0.246879,1,1,0,2,0.666667
"AT3G05560","Symbols:  | Ribosomal L22e protein family | chr3:1614178-1615506 FORWARD LENGTH=783",0.042919,0.042919,0.085686,1,0.666074,5.56946,14.8478,0.90592,8,1,8,34,34,34,"0.0002","0.0005","0.523",3.808732,3.307971,0.281503,0.000642,0.001843,0.699264,1,1,0,2,0.666667
"AT3G05570","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G39235.1); Has 73 Blast hits to 73 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 73; Viruses - 0; Other Eukaryotes - 0 (s",0.042615,0.042615,0.116449,1,0.756031,10.9026,6.30294,1.18381,8,1,8,34,34,34,"<.0001","0.017","0.3373",6.729203,1.770195,0.472033,1.37e-06,0.044136,0.517154,1,1,0,2,0.666667
"AT3G05590","Symbols: RPL18 | ribosomal protein L18 | chr3:1621457-1623014 FORWARD LENGTH=857",0.035368,0.035368,0.095874,1,0.754064,5.88533,46.3232,1.18196,8,1,8,34,34,34,"<.0001","<.0001","0.3383",4.014916,7.103088,0.470685,0.000417,6.22e-07,0.518207,1,1,0,2,0.666667
"AT3G05630","Symbols: PLDP2, PDLZ2, PLDZETA2 | phospholipase D P2 | chr3:1635200-1640348 FORWARD LENGTH=3505",0.381396,0.381396,0.874836,1,0.709358,3.7038,47.4253,0.69959,8,1,8,34,34,34,"0.0033","<.0001","0.6895",2.48122,7.205664,0.161485,0.010288,5.01e-07,0.830842,1,1,0,2,0.666667
"AT3G05640","Symbols:  | Protein phosphatase 2C family protein | chr3:1640393-1643253 REVERSE LENGTH=1737",0.230185,0.230185,1.025892,1,0.850417,6.66358,106.877,4.02643,8,1,8,34,34,34,"<.0001","<.0001","0.0019",4.50195,11.30592,2.724668,0.00015,9.67e-11,0.006218,1,1,1,3,1
"AT3G05650","Symbols: AtRLP32, RLP32 | receptor like protein 32 | chr3:1645680-1648573 REVERSE LENGTH=2894",0.163431,0.163431,0.552185,1,0.802686,8.38597,56.3007,1.36301,8,1,8,34,34,34,"<.0001","<.0001","0.2476",5.484932,7.983027,0.606169,1.88e-05,9.83e-08,0.41243,1,1,0,2,0.666667
"AT3G05660","Symbols: AtRLP33, RLP33 | receptor like protein 33 | chr3:1648843-1652001 REVERSE LENGTH=3043",0.143579,0.143579,2.100666,1,0.954434,46.2129,219.318,12.9957,8,1,8,34,34,34,"<.0001","<.0001","<.0001",15.31897,15.66474,7.628855,2.82e-14,1.38e-14,2.07e-07,1,1,1,3,1
"AT3G05670","Symbols:  | RING/U-box protein | chr3:1653264-1657159 FORWARD LENGTH=3090",0.06847,0.06847,0.184712,1,0.752876,10.2526,13.2956,1.02424,8,1,8,34,34,34,"<.0001","0.0009","0.4371",6.426617,3.055108,0.359387,2.59e-06,0.003124,0.620357,1,1,0,2,0.666667
"AT3G05675","Symbols:  | BTB/POZ domain-containing protein | chr3:1658216-1660368 REVERSE LENGTH=1775",0.023775,0.023775,0.047219,1,0.664322,5.44516,16.5291,1.06518,8,1,8,34,34,34,"0.0002","0.0003","0.4097",3.726192,3.571532,0.387542,0.000763,0.001058,0.592934,1,1,0,2,0.666667
"AT3G05690","Symbols: UNE8, ATHAP2B, HAP2B, NF-YA2 | nuclear factor Y, subunit A2 | chr3:1676546-1678932 REVERSE LENGTH=1464",0.076367,0.076367,1.436069,1,0.964548,113.136,11.6614,0.75763,8,1,8,34,34,34,"<.0001","0.0017","0.6414",21.4893,2.77792,0.192851,1.01e-19,0.005572,0.796078,1,1,0,2,0.666667
"AT3G05760","Symbols:  | C2H2 and C2HC zinc fingers superfamily protein | chr3:1707797-1709951 FORWARD LENGTH=751",0.068598,0.068598,0.275749,1,0.834153,8.52971,93.7677,0.33855,8,1,8,34,34,34,"<.0001","<.0001","0.9446",5.56167,10.5781,0.024746,1.6e-05,4.37e-10,0.977305,1,1,0,2,0.666667
"AT3G05800","Symbols: AIF1 | AtBS1(activation-tagged BRI1 suppressor 1)-interacting factor 1 | chr3:1727306-1728296 FORWARD LENGTH=991",1.118549,1.118549,1.716817,1,0.56565,3.51003,12.3531,0.38363,8,1,8,34,34,34,"0.0047","0.0013","0.9219",2.332237,2.896696,0.035323,0.013978,0.004347,0.966528,1,1,0,2,0.666667
"AT3G05810","Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: IGR protein motif (InterPro:IPR0190",0.117079,0.117079,0.275049,1,0.716223,7.48832,21.949,0.40724,8,1,8,34,34,34,"<.0001","<.0001","0.9085",4.987895,4.358226,0.041677,5.38e-05,0.000202,0.960014,1,1,0,2,0.666667
"AT3G05850","Symbols:  | transposable element gene | chr3:1743413-1746785 REVERSE LENGTH=2572",0.049411,0.049411,0.065618,1,0.497992,1.5379,16.7564,0.51449,8,1,8,34,34,34,"0.1809","0.0002","0.837",0.742467,3.606391,0.077258,0.323703,0.000983,0.923241,0,1,0,1,0.333333
"AT3G05880","Symbols: RCI2A | Low temperature and salt responsive protein family | chr3:1755497-1756540 REVERSE LENGTH=495",0.141976,0.141976,0.145763,1,0.350651,0.86028,7.83909,0.52032,8,1,8,34,34,34,"0.5584","0.0084","0.8327",0.253039,2.077342,0.079494,0.729845,0.023644,0.921125,0,1,0,1,0.333333
"AT3G05890","Symbols: RCI2B | Low temperature and salt responsive protein family | chr3:1757631-1758492 REVERSE LENGTH=366",0.15601,0.15601,0.499405,1,0.791739,13.5678,11.0982,1.22525,8,1,8,34,34,34,"<.0001","0.0021","0.3145",7.857215,2.679561,0.502433,1.28e-07,0.006826,0.491389,1,1,0,2,0.666667
"AT3G05900","Symbols:  | neurofilament protein-related | chr3:1761205-1763984 REVERSE LENGTH=2355",0.479603,0.479603,0.528625,1,0.395157,0.553,15.2973,0.42373,8,1,8,34,34,34,"0.808","0.0004","0.8986",0.092564,3.379453,0.04644,0.906552,0.001586,0.954965,0,1,0,1,0.333333
"AT3G05910","Symbols:  | Pectinacetylesterase family protein | chr3:1764318-1767620 REVERSE LENGTH=1387",0.155495,0.155495,0.427858,1,0.757716,7.09474,43.5064,1.0447,8,1,8,34,34,34,"<.0001","<.0001","0.4233",4.759682,6.834185,0.37339,8.71e-05,1.1e-06,0.606505,1,1,0,2,0.666667
"AT3G05940","Symbols:  | Protein of unknown function (DUF300) | chr3:1777364-1780254 REVERSE LENGTH=1858",0.02726,0.02726,0.116407,1,0.843882,17.9882,21.9907,1.69002,8,1,8,34,34,34,"<.0001","<.0001","0.1368",9.420326,4.363945,0.863913,4.84e-09,2e-04,0.259048,1,1,0,2,0.666667
"AT3G05970","Symbols: LACS6, ATLACS6 | long-chain acyl-CoA synthetase 6 | chr3:1786318-1791802 REVERSE LENGTH=2354",0.014918,0.014918,0.187637,1,0.946998,50.9538,188.466,1.81202,8,1,8,34,34,34,"<.0001","<.0001","0.109",15.97228,14.70147,0.962616,7.38e-15,9.6e-14,0.215192,1,1,0,2,0.666667
"AT3G05980","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G19340.1); Has 202 Blast hits to 202 proteins in 28 species: Archae - 0; Bacteria - 0; Metazoa - 39; Fungi - 4; Plants - 148; Viruses - 0; Other Eukaryotes -",0.141279,0.141279,0.223068,1,0.577769,2.16305,21.8076,0.69433,8,1,8,34,34,34,"0.0563","<.0001","0.6938",1.249877,4.338781,0.158745,0.124495,0.000211,0.833654,0,1,0,1,0.333333
"AT3G05990","Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:1796852-1799870 REVERSE LENGTH=1956",0.084074,0.084074,0.145396,1,0.614503,2.71781,21.6325,1.35767,8,1,8,34,34,34,"0.0198","<.0001","0.25",1.703516,4.31465,0.602084,0.050558,0.000222,0.415287,0,1,0,1,0.333333
"AT3G06010","Symbols: ATCHR12 | Homeotic gene regulator | chr3:1802228-1807478 REVERSE LENGTH=3710",0.081437,0.081437,0.106639,1,0.490886,1.97693,8.9904,0.74704,8,1,8,34,34,34,"0.0799","0.005","0.6502",1.097193,2.297036,0.186975,0.167095,0.015035,0.802581,0,1,0,1,0.333333
"AT3G06030","Symbols: ANP3, MAPKKK12, NP3 | NPK1-related protein kinase 3 | chr3:1818740-1822840 REVERSE LENGTH=2246",0.032331,0.032331,0.066743,1,0.677062,7.35695,6.43432,0.62133,8,1,8,34,34,34,"<.0001","0.016","0.7539",4.91245,1.797163,0.122708,6.33e-05,0.041796,0.872895,1,1,0,2,0.666667
"AT3G06035","Symbols:  | Glycoprotein membrane precursor GPI-anchored | chr3:1823099-1824216 REVERSE LENGTH=782",0.052992,0.052992,0.511295,1,0.930905,35.3186,149.624,2.45005,8,1,8,34,34,34,"<.0001","<.0001","0.0327",13.55475,13.27687,1.485319,9.76e-13,1.71e-12,0.078256,1,1,0,2,0.666667
"AT3G06040","Symbols:  | Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein | chr3:1824376-1825628 REVERSE LENGTH=1253",0.036362,0.036362,0.10677,1,0.772961,7.78905,47.6775,0.96153,8,1,8,34,34,34,"<.0001","<.0001","0.4815",5.157943,7.228935,0.317417,3.75e-05,4.78e-07,0.662489,1,1,0,2,0.666667
"AT3G06050","Symbols: PRXIIF, ATPRXIIF | peroxiredoxin IIF | chr3:1826073-1827861 REVERSE LENGTH=896",0.025996,0.025996,0.13301,1,0.869702,1.76523,204.435,0.70169,8,1,8,34,34,34,"0.1189","<.0001","0.6877",0.924655,15.21571,0.162579,0.231303,3.48e-14,0.829436,0,1,0,1,0.333333
"AT3G06060","Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr3:1827980-1830200 REVERSE LENGTH=1337",0.032331,0.032331,0.142077,1,0.848294,18.2688,13.8154,2.54776,8,1,8,34,34,34,"<.0001","0.0007","0.0272",9.509346,3.140867,1.565172,4.03e-09,0.002615,0.066668,1,1,0,2,0.666667
"AT3G06100","Symbols: NLM6, NLM8, NIP7;1 | NOD26-like intrinsic protein 7;1 | chr3:1841171-1843093 REVERSE LENGTH=1204",0.02285,0.02285,0.047099,1,0.676577,7.53104,7.46205,0.69337,8,1,8,34,34,34,"<.0001","0.0099","0.6946",5.012278,2.003531,0.158246,5.12e-05,0.027524,0.834147,1,1,0,2,0.666667
"AT3G06130","Symbols:  | Heavy metal transport/detoxification superfamily protein  | chr3:1852884-1855063 REVERSE LENGTH=1643",0.073659,0.073659,0.244498,1,0.799156,10.1476,51.1453,0.95204,8,1,8,34,34,34,"<.0001","<.0001","0.4884",6.376597,7.541607,0.311197,2.87e-06,2.48e-07,0.668805,1,1,0,2,0.666667
"AT3G06140","Symbols:  | RING/U-box superfamily protein | chr3:1856682-1858855 REVERSE LENGTH=1469",0.020482,0.020482,0.148975,1,0.908343,15.5494,200.848,2.6116,8,1,8,34,34,34,"<.0001","<.0001","0.0241",8.598497,15.10329,1.617216,2.71e-08,4.33e-14,0.060131,1,1,0,2,0.666667
"AT3G06150","Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G19060.1); Has 61 Blast hits to 59 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 3; Fungi - 0; Plants - 58; Viruses - 0; Other Eukaryotes - 0 (s",0.129351,0.129351,0.418867,1,0.794126,10.7803,12.5994,3.17996,8,1,8,34,34,34,"<.0001","0.0012","0.0084",6.673192,2.938461,2.073894,1.54e-06,0.003983,0.023815,1,1,1,3,1
"AT3G06170","Symbols:  | Serinc-domain containing serine and sphingolipid biosynthesis protein | chr3:1867415-1869948 FORWARD LENGTH=1545",0.063023,0.063023,0.324925,1,0.870693,19.5852,59.7415,0.98858,8,1,8,34,34,34,"<.0001","<.0001","0.462",9.913298,8.263495,0.335343,1.74e-09,5.48e-08,0.644178,1,1,0,2,0.666667
"AT3G06180","Symbols:  | Ribosomal protein L34e superfamily protein | chr3:1871688-1873771 FORWARD LENGTH=960",0.023617,0.023617,0.022166,1,0.289706,0.4341,6.27326,0.61613,8,1,8,34,34,34,"0.8921","0.0172","0.7581",0.049568,1.764084,0.120287,0.95179,0.044667,0.875442,0,1,0,1,0.333333
"AT3G06190","Symbols: ATBPM2, BPM2 | BTB-POZ and MATH domain 2 | chr3:1874291-1876913 REVERSE LENGTH=1512",0.02134,0.02134,0.052332,1,0.72814,8.55338,9.07356,1.79376,8,1,8,34,34,34,"<.0001","0.0049","0.1128",5.574234,2.312592,0.947789,1.56e-05,0.014555,0.221428,1,1,0,2,0.666667
"AT3G06200","Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr3:1877594-1879348 FORWARD LENGTH=1335",0.047935,0.047935,0.116069,1,0.724675,4.27713,42.9409,1.05953,8,1,8,34,34,34,"0.0012","<.0001","0.4134",2.909808,6.778984,0.383625,0.004227,1.23e-06,0.596648,1,1,0,2,0.666667
"AT3G06240","Symbols:  | F-box family protein | chr3:1887043-1888750 FORWARD LENGTH=1708",0.035697,0.035697,0.176601,1,0.865246,17.1113,63.4304,2.69892,8,1,8,34,34,34,"<.0001","<.0001","0.0205",9.135115,8.552715,1.688193,8.81e-09,2.99e-08,0.052167,1,1,0,2,0.666667
"AT3G06250","Symbols: FRS7 | FAR1-related sequence 7 | chr3:1888836-1892775 REVERSE LENGTH=3015",0.023196,0.023196,0.045834,1,0.662609,4.2536,26.393,1.39768,8,1,8,34,34,34,"0.0013","<.0001","0.2329",2.892579,4.943288,0.632836,0.004385,5.93e-05,0.393425,1,1,0,2,0.666667
"AT3G06310","Symbols:  | Cox19-like CHCH family protein | chr3:1912805-1914408 REVERSE LENGTH=708",0.10991,0.10991,0.174139,1,0.579225,1.18225,33.6629,0.3052,8,1,8,34,34,34,"0.3381","<.0001","0.9589",0.4709,5.807685,0.01824,0.517987,9.52e-06,0.983104,0,1,0,1,0.333333
"AT3G06330","Symbols:  | RING/U-box superfamily protein | chr3:1917240-1919925 FORWARD LENGTH=1591",0.11356,0.11356,0.288003,1,0.737133,2.85198,61.7912,0.93141,8,1,8,34,34,34,"0.0154","<.0001","0.5037",1.811965,8.425604,0.297806,0.040612,3.91e-08,0.682445,1,1,0,2,0.666667
